locus_tag	length	genes	EC	product [prokka]	KO	product [KEGG, based on BlastKOALA]	annotation [KEGG, official KEGG annotation of AL1]	Bas.1	Bas.2	Bas.3	Flint.2	Gad.1	Gad.2	Gad.3	LaCl.1	LaCl.2	LaCl.3	LaOx.1	LaOx.2	LaOx.3	LaP.1	LaP.2	LaP.3	Lop.1	Lop.2	Lop.3	MinLaCl.1	MinLaCl.2	MinLaCl.3	Mon.1	Mon.2	Mon.3	Xen.1	Xen.2	Xen.3
RHAL1_00218	477	 	 	hypothetical protein	K11903	type VI secretion system secreted protein Hcp	K11903 type VI secretion system secreted protein Hcp 	8.28124094275775	9.17841244349033	9.1838581282772	8.51050906844228	8.32936540205421	8.40785339055126	8.44145377400372	8.92212927222237	9.05841247040705	8.83821420645886	8.93773864451355	8.99478326454901	8.22736071389304	8.66940175680273	8.69044136432378	8.50413583925912	8.89535317270887	8.78305047884886	8.56831927949527	8.96290999034743	8.81538797850857	8.97437783510525	8.5663973104966	8.55366065023245	8.88467369907898	8.83368963874732	8.8910515065059	8.99125205586375
RHAL1_00219	402	 	 	putative membrane protein			no KO assigned 	9.60324236173245	10.9154289117765	10.8707292964234	9.9402314645363	9.75405747266927	9.74389268260153	9.72941388041219	10.1284483675989	10.4905314520948	10.4495012791943	10.4885005112566	10.5393163598151	9.53892424924984	8.24389031788239	8.52999373083362	8.15259864463213	10.0086913484791	9.8940416167375	9.68231269483245	9.7973823503548	9.60473744777224	9.91033092031881	8.33220322115363	8.06093069076616	8.5280800432608	8.57985606762153	8.82880637197583	8.77818168991347
RHAL1_00220	129	 	 	putative Phosphate starvation-inducible protein PsiF			no KO assigned 	9.68355630558093	10.691184833625	10.4609491301694	10.652769435194	10.0793676363185	9.89502669591508	10.0611493561763	11.0087919127752	11.5714788777829	11.3559542162357	11.0354335648786	11.0814373268385	10.5991655724539	9.43688355382001	9.59356381985849	9.62475526279161	10.4487820308172	10.3258074094248	10.0400079706821	10.4177072094444	10.2003859174105	10.5152464489115	9.52565150325239	9.04034201392486	9.49772079872474	8.95654089764304	9.48379068332409	9.4524261104859
RHAL1_00221	177	 	 	protein of unknown function			no KO assigned 	7.78726429235925	8.53336592479189	8.29899407563227	8.26722366531746	7.97845670407971	7.70881071059327	7.71040361042685	8.584378561235	8.87944479845384	8.9462704764793	8.48161330736253	8.48689188820398	7.95526709961143	6.98465022745492	7.25258619916669	7.06179543916652	8.14648885804494	7.98185907748223	7.90321590217238	7.99614395740284	7.76932639884058	7.93786016679778	6.90820994523014	6.43264832117277	6.86945622949123	6.87860105369388	7.0705696732723	7.02909056597357
RHAL1_00222	882	 	 	putative Acetyltransferase			no KO assigned 	5.55030725743558	6.01041154337264	5.84475631418785	5.97124274320998	5.66474827483268	5.59385424123132	5.7364863915326	5.33050630238739	5.43351832637253	5.48032475028822	5.34855813509856	5.29798565921043	4.87804280770104	4.93323528019124	5.12728173419362	5.13998354459578	5.47889749731155	5.27555707782765	5.33023771376781	4.95936560721642	4.8746425151795	5.24324764979588	4.93305632434714	5.03315233520138	4.97870629100919	5.64464077118683	5.46007578948221	5.3877925632067
RHAL1_00223	1233	 	 	putative DNA modification/repair radical SAM protein			no KO assigned 	7.41031357895642	7.51572202047201	7.39614564561449	9.5677177455085	7.82425560261726	7.81933140535789	7.86596544016383	7.50784090348379	7.28883213692274	7.35268876202477	7.43105189806102	7.52634173880087	7.45566369098281	6.6199440677079	6.52958874305927	6.66292811138181	7.52896630716406	7.76111737888018	7.81426900498524	7.39690800163559	7.50331539011437	7.38518711729658	6.50484641053908	6.4847192004194	6.78604068266431	7.27122631929003	7.37610797085576	7.2977424988443
RHAL1_00224	1299	 	 	Methyl-accepting chemotaxis protein	K03406	methyl-accepting chemotaxis protein	K03406 methyl-accepting chemotaxis protein 	7.04437849701423	6.5643851786747	6.53514702050438	7.21040194624899	7.2055874910842	6.78928327528048	7.17924028566055	6.14424840995306	6.15394795310408	6.16926103422226	6.12332589250571	6.12277179999141	6.06653177200484	6.5882183322633	6.67382000707696	6.52641712919454	6.65409656340038	6.47740728868955	6.70980644441766	5.97607622216201	6.0625053050161	6.11362364968824	5.95273355667193	5.97337232363241	6.07718083479579	6.5507373805953	6.47544413223664	6.5823447248657
RHAL1_00225	957	gshB	6.3.2.3	Glutathione synthetase	K01920	glutathione synthase [EC:6.3.2.3]	K01920 glutathione synthase [EC:6.3.2.3] 	7.93807734458921	8.73771288272924	8.85480179104919	7.96198615067649	7.42367422926166	7.46405536277081	7.49168253076375	8.01722806440342	7.94411454331827	7.77670648251439	7.92028568032357	7.93516344613751	7.69386794358591	7.92644514224273	8.0668491836438	7.65291938628079	8.36793471734121	8.32339124558782	8.41466752305841	7.9856875922251	8.19078894683499	8.27366749298013	7.94499388712076	8.1389541275862	8.05467767703132	8.18055373883914	8.32162388153757	8.37794612159558
RHAL1_00226	2823	glnD	2.7.7.59	[Protein-PII] uridylyltransferase / [Protein-PII]-UMP uridylyl-removing enzyme	K00990	[protein-PII] uridylyltransferase [EC:2.7.7.59]	K00990 [protein-PII] uridylyltransferase [EC:2.7.7.59] 	8.33135405638711	8.54341595786659	8.59105631429781	8.61124327757553	8.14377983979665	8.09416949103851	8.17619006207527	8.32155789077191	8.39291188118576	8.44215443597419	8.28496640206221	8.38446590483751	8.63821873420343	8.77959422917854	8.72796781020215	8.69645447644406	8.1135677641481	8.14018472582294	8.15831225321674	8.17980964253324	8.18053662639472	8.15954712181753	8.51705799872066	8.64881480915543	8.66024196199579	8.66677537302625	8.81537728324391	8.81479077082413
RHAL1_00227	1017	 	 	hypothetical protein			no KO assigned 	5.10004908439565	5.23955685002204	5.05206223686347	6.02303980670711	5.05416128965961	4.96479575712627	5.20169889729483	5.15855574827036	4.96228995402982	5.09199152489021	5.11504787974321	5.13106861651608	4.84799948185126	5.29779977720587	5.49365224588861	5.27496572917887	5.05593318316256	5.34248598237174	5.24480269130607	4.99038006218715	4.89321149419155	5.1621607654238	5.27817391376631	5.35149562745575	5.44922033689122	5.81804660998056	5.69667497332572	5.83635397768893
RHAL1_00228	786	 	 	RNA polymerase-associated protein	K00799|K03599 	glutathione S-transferase [EC:2.5.1.18]|stringent starvation protein A 	K03599 stringent starvation protein A 	5.15475692934243	5.23032696240783	5.06520834368358	5.08469959298898	5.18097696911278	5.15374269351266	5.0385485597795	4.7803753671448	4.48922664793766	4.24823552677162	4.63649800075982	4.43066019158511	4.43082404109047	4.50304231423643	4.70156329286796	4.72211434506152	5.2483517341193	5.12722257290463	5.36481643448696	4.48835054212028	4.99414676145124	4.95589004278561	4.76356849909377	4.4546863523537	4.51095422481508	4.6129294342165	4.2964447796683	4.45730605552563
RHAL1_00229	219	 	 	exported protein of unknown function			no KO assigned 	4.81053080425179	5.58374766280844	5.67873405029715	4.9014859917869	5.16188212935386	4.91894922004373	5.00267373120064	5.27151383147838	4.9129213877024	5.44396254306568	5.65311248612294	5.58529666355883	4.90941408516172	4.01405164678363	4.15957497052163	4.28071087965615	6.24755860945036	6.35744140333205	6.12286220411966	5.19787002468505	5.56067100826116	5.52003059781989	4.1354786531023	3.82909039737923	3.98766780301494	4.35449699163896	4.26408629216088	4.51232892425812
RHAL1_00230	933	 	 	hypothetical protein			no KO assigned 	5.11642979656565	5.01072114868074	4.82800465414718	6.40989634288611	5.43908592836156	5.40546788100066	5.49642155146126	4.94372031789768	5.08264467793405	4.91044412744821	4.98104757445797	5.01071353405479	4.86410040843424	5.01299167565233	4.99196592359586	4.91329093038155	4.62884706141153	4.50535883077695	4.60235912561731	5.22182744470565	5.14121860087369	4.76373674000986	4.9204239270091	4.74220157715773	4.93511790412869	5.68221688701586	5.59519246722849	5.55594667953344
RHAL1_00231	309	 	 	exported protein of unknown function			no KO assigned 	6.25179589279104	6.71756035843322	7.14736145430509	8.68580242836197	6.81008366662094	6.95207959881607	6.81261851245173	6.65234891009456	6.92106196838182	6.80851653872114	6.56870262561296	6.67235377703597	6.34559055547864	6.01133602565693	6.10403955108506	6.09372181727035	6.15450209360409	6.24487049292403	6.02135024626062	6.67553762917685	6.55759966501774	6.47063097394571	6.07420087495798	5.87788792871927	6.24334093962867	8.01460791514408	8.25372210131985	8.24717033372089
RHAL1_00232	459	 	 	hypothetical protein			no KO assigned 	8.79095279648555	9.13918913073779	9.21547174928305	10.2564608186755	9.26084945530629	9.15743470900882	9.13809833455641	10.0156492701159	10.0513963794945	10.1618172916337	9.90921837094847	10.0592476795081	9.32575925775076	8.65542182108743	8.6598406997629	9.05804244622704	9.54096654192304	9.53441970199986	9.48824386349317	9.84934716387289	9.47916925130257	9.75924697412142	8.66759281838071	8.302061314171	8.64252885127128	9.9687257116234	9.82239456067554	9.86177873604366
RHAL1_00233	1077	prfA	 	peptide chain release factor RF-1	K02835	peptide chain release factor 1	K02835 peptide chain release factor 1 	7.57823691702451	8.30679384529452	8.23270962919113	7.57102163272747	7.19576382262639	7.23755730379262	7.26091728453189	7.50227399138126	7.14989483710944	7.28196885058922	7.3137306701894	7.32015543304846	6.88816593937429	6.41266617986104	6.38853158483468	6.3717782650897	8.37370393254398	8.39608417182014	8.2837511206686	7.3995361444709	7.67916919596178	7.81234483085403	6.2999704927311	6.33772954695809	6.3768257789939	6.97742859973495	7.16267888756005	7.13939408347564
RHAL1_00234	2733	mutS	 	DNA mismatch repair protein MutS	K03555	DNA mismatch repair protein MutS	K03555 DNA mismatch repair protein MutS 	6.89389140492209	6.68583736437993	6.45394305308002	6.98736303804064	7.03819832880189	7.20525244326659	7.08088074804066	6.70127336610564	6.64427582570551	6.67834605790978	6.65628421845449	6.66977526370862	6.78939746984101	6.40882518527878	6.56279872999235	6.35592889583992	6.77173192774111	6.78053246319624	6.89864497225718	6.62791975911929	6.6245740988865	6.62660781627138	6.60014714602306	6.35409789595582	6.4358096925801	6.39560714238388	6.40978839814391	6.47982434835577
RHAL1_00235	870	 	 	Polysaccharide deacetylase			no KO assigned 	5.43648766541285	4.86327210203247	5.09114655533167	5.3426598632174	5.4889705349559	5.77271981769062	5.67703144920402	5.36771957115697	4.97892929494543	5.07799825074779	5.27116633407083	5.26009023850429	5.64767216362089	5.55652891507788	5.5669078234553	5.52537322392802	5.18957517557795	5.14174997076265	5.09265430709262	5.26627879049524	5.35427058575576	5.14574862675571	5.66213291090093	5.81021326692877	5.57925585992343	5.09086259939535	5.01943493087176	4.92619536092216
RHAL1_00236	600	 	 	Cytochrome b561	K12262	cytochrome b561	no KO assigned 	6.79481142122919	6.22077004188739	6.53649614868963	6.46049881247389	6.82351239945639	7.08147689949999	7.00509079484172	6.66386404335275	6.83456876892926	6.85233594185851	6.84800388369653	6.80422392997501	6.95122971140288	7.25355290932799	7.35207515517456	6.96759544501272	6.15842016663382	6.19419861705283	6.23372449698657	6.90297638631908	6.72358472450932	6.56210845198909	7.3313423514805	7.58908146153962	7.33229577636879	6.7918826535055	6.91340493544623	6.82590631754183
RHAL1_00237	567	 	 	hypothetical protein			no KO assigned 	7.7554350075951	7.26650855503162	7.74029199954877	6.90124642100536	7.51792163073258	7.88135516994651	7.67356405960952	7.0308473810248	7.24925787905765	7.20920855936607	7.50709571157897	7.40104493336155	7.65968488279618	8.1206762521015	7.93278371628175	7.81033615228069	6.29874912911128	6.6776141093266	6.52567955323347	7.70209272459522	7.71990402891669	7.3289553540666	8.35216122716046	8.20523500366188	8.23624408850666	6.55236166904644	6.99371532607489	7.04104699590886
RHAL1_00238	246	 	 	hypothetical protein	K02078	acyl carrier protein	K02078 acyl carrier protein 	5.23311523823779	5.56551383957604	6.00731651445546	5.50895701162169	4.8037278680558	4.75832322831604	4.6932543556064	5.10667089668423	4.91465217572473	4.87041116809536	5.05730756821802	5.15338951598833	5.36044603354026	5.24707292008846	5.11376404495582	5.00376969741666	4.21524852817226	4.53427624618195	4.46743990444676	4.61677376162396	4.55258675596934	4.33239216138249	4.97380077915766	5.12147537666466	5.15756106591376	5.0500547237639	5.35004773667452	5.32491262326107
RHAL1_00239	1473	 	 	hypothetical protein			K03367 D-alanine--poly(phosphoribitol) ligase subunit 1 [EC:6.1.1.13] 	8.44745955235305	9.69082895166384	9.83302788410835	8.23108322649921	7.83604868506847	7.92167871164744	7.82888588332581	7.659090565318	7.43437986239199	7.66120218855195	7.6489717338739	7.85344671158144	7.47872182950236	7.36126770334653	7.32182565061436	7.1823296347585	8.01202808845312	7.95763580199485	7.80497183344659	7.16450285940216	7.17480426069441	7.49974848696322	7.10005810772081	7.28440625989299	7.28363573012528	8.56866365693437	8.5359680281398	8.57241570918259
RHAL1_00240	159	 	 	hypothetical protein			no KO assigned 	8.54237735655643	10.2461459146736	10.8003846039062	9.15731473833532	8.03412114847401	7.93810273331906	8.00825996823322	7.90673708144279	7.92899437844437	8.46148380054763	8.18813814822019	8.39215106737235	7.5927193843748	6.76387884371805	6.80325018112719	6.70718617104843	8.70678697223089	8.70082062285093	8.27889048093346	7.63453654553001	7.50968084130219	8.1199534485882	6.30344947210507	6.51764267862066	6.86239114548408	9.29540833875938	9.50457011101771	9.45567322356811
RHAL1_00241	618	 	 	exported protein of unknown function			no KO assigned 	4.5386278885966	4.27416825826497	4.75802373315163	5.01116652390676	4.62284444880947	4.84603740597854	4.89752736353112	5.02826994120999	4.91638088982436	5.26098787570825	5.21487014093432	4.91118174806006	5.24990648678259	5.51901244444025	5.48527828936786	5.2957918877159	5.20607353723179	5.05844529628208	5.00929735349974	4.95936560721642	4.87048341601188	5.11797321854337	5.329582771698	5.39770662654377	5.5008302719418	5.18600993539205	5.47428918873085	5.47095495059603
RHAL1_00242	1617	mdoG	 	Glucans biosynthesis protein G	K03670	periplasmic glucans biosynthesis protein	K03670 periplasmic glucans biosynthesis protein 	7.87393458994455	8.08537207706462	8.05395912665019	7.86012361633859	7.65976863754456	7.63722333260833	7.70576262810757	8.25061617940766	8.37070181270488	8.33830588481867	8.16915311981105	8.29309612899819	8.06250380060612	7.88157492634705	8.0019236321701	7.71815418951013	8.00116067905878	7.99291874376186	7.95204527224498	8.40131919778618	8.23432513590118	8.24613287763609	7.90112135733162	7.93666848306572	7.97433420352295	7.88235029509257	8.01756057245628	8.06969721867758
RHAL1_00243	1209	pgk	2.7.2.3	phosphoglycerate kinase	K00927	phosphoglycerate kinase [EC:2.7.2.3]	K00927 phosphoglycerate kinase [EC:2.7.2.3] 	8.52218545013634	9.40655200995177	9.45001532320564	8.46055563767503	9.1350488566934	9.16649816174048	9.05533321514058	9.24894564419035	9.16450231558476	8.89568652721492	9.22562365610281	9.19132425010232	8.53561640508489	7.73945944156602	7.8356691881274	7.71442992302559	9.41807252108597	9.31715735036084	9.34669083622224	9.17717681362009	9.32613916767112	9.14670109510182	8.45974879698518	8.21243498804466	8.19967224138044	7.80167992857021	7.92227980110789	7.93537053224754
RHAL1_00244	1008	epd	1.2.1.72	D-erythrose 4-phosphate dehydrogenase	K00134|K01596 	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]|phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32] 	K00134 glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12] 	10.2507304011493	11.1374277254867	11.0672644910865	10.3483410840211	11.4255694347441	11.1690669163575	11.1942479054132	10.798994629151	11.1821200764489	10.8577530086707	10.8374717970461	10.8176074028821	10.5845497901279	9.07367632329892	9.06875318655517	9.30887413762791	10.808184037137	10.8521953320689	10.821423399268	10.8716088405993	10.9270056653787	10.6677124085177	9.65491996569959	9.42700794083264	9.49119231830152	9.10724916975871	9.24243046547556	9.31205192535256
RHAL1_00245	291	 	 	hypothetical protein			no KO assigned 	2.7955466893331	2.7310759478478	2.31511174763466	2.05481757535932	2.35897447240705	3.06196562405456	2.97764629284002	2.36624157738386	2.10606706287429	2.95782556908879	2.55270663469972	2.39138492974983	3.87374159108532	3.13872629158497	3.6392831044705	3.0173142788296	3.25797871479938	3.18487040842954	3.42449422822625	2.7598351608243	3.1260559874111	3.08571471253955	3.30596836972999	3.16520243248023	2.99807665970515	2.6804634721152	2.74854369599401	2.65784155538196
RHAL1_00246	369	 	 	Cell division protein ZapA	K09888	cell division protein ZapA	K09888 cell division protein ZapA 	2.72498788561401	2.62237734584052	2.44722297664083	2.77673325590382	2.89133345519928	3.02599546509993	2.80093102311228	2.93439137617758	2.72674490786339	2.87931348894536	3.21201727708955	3.0027041077607	3.18329041799068	3.2611815055892	3.40188826498301	3.52540562304789	3.59512113942163	3.43182823479842	2.95173480648905	2.98930707462149	3.11203238901182	3.04696064437374	3.59653734858098	3.73223054172148	3.17794196291176	3.3744777376197	3.41672063947324	3.39276554155341
RHAL1_00248	85	 	 	tRNA-Leu(cag)			no KO assigned 	7.21732019130499	7.2089365578629	7.34893538750211	7.1317457820367	7.02240542661953	6.99283072085187	6.84674449792888	6.9772784500633	6.73865443420847	6.66260931721605	6.90640138729962	6.99921630713028	6.68393401748892	7.56233661047649	7.53053715138759	7.3963185208291	7.47657636005923	7.52137444133954	7.59850478469234	7.12502952202624	7.10836759859157	7.3730968105535	7.50486248343591	7.99461406532004	7.96211151743608	8.9252286349643	8.84792271611985	8.73221576230334
